[2024-09-08 20:08:18,510: INFO: main: welcome to my 1st log]
[2024-09-10 01:45:33,893: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:45:33,893: INFO: common: created directory at: artifacts]
[2024-09-10 01:45:33,894: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 01:45:33,895: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 01:45:33,895: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 01:45:33,896: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 01:45:33,899: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:45:33,901: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:45:33,905: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:45:33,906: INFO: common: created directory at: artifacts]
[2024-09-10 01:45:33,907: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 01:45:34,036: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 01:45:34,036: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 01:45:34,040: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:45:34,041: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:45:34,046: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:45:34,046: INFO: common: created directory at: artifacts]
[2024-09-10 01:45:34,047: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 01:45:34,163: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:45:34,167: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:45:34,386: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:45:34,387: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:45:34,387: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:45:34,388: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:45:34,388: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:45:34,389: INFO: data_transformation: got preprocessor object  ==> Done]
[2024-09-10 01:45:34,506: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:45:34,510: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:45:34,724: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:45:34,725: INFO: data_transformation: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 01:45:34,729: INFO: data_transformation: define x,y for train and test subsets  ==> Done]
[2024-09-10 01:45:34,790: INFO: data_transformation: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 01:45:35,723: INFO: data_transformation: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 01:45:35,724: INFO: data_transformation: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 01:45:35,726: INFO: data_transformation: saving train_arr and test_arr  ==> Done]
[2024-09-10 01:45:35,726: INFO: data_transformation: Data Splitting is completed]
[2024-09-10 01:45:35,729: INFO: main: >>>>>> stage data transformation stage completed <<<<<<

x==========x]
[2024-09-10 01:45:35,729: INFO: main: >>>>>> stage model Training stage started <<<<<<]
[2024-09-10 01:45:35,734: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:45:35,736: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:45:35,740: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:45:35,741: INFO: common: created directory at: artifacts]
[2024-09-10 01:45:35,742: INFO: common: created directory at: artifacts/training]
[2024-09-10 01:45:40,183: INFO: main: >>>>>> stage model Training stage completed <<<<<<

x==========x]
[2024-09-10 01:45:40,184: INFO: main: >>>>>> stage model evaluation stage started <<<<<<]
[2024-09-10 01:45:40,187: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:45:40,188: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:45:40,192: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:45:40,193: INFO: common: created directory at: artifacts]
[2024-09-10 01:45:40,193: INFO: common: created directory at: artifacts/model_evaluation]
[2024-09-10 01:45:40,431: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-09-10 01:45:40,439: INFO: main: >>>>>> stage model evaluation stage completed <<<<<<

x==========x]
[2024-09-10 01:45:53,726: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-10 01:45:53,731: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:45:53,737: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:45:53,741: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:45:53,742: INFO: common: created directory at: artifacts]
[2024-09-10 01:45:53,743: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 01:45:53,743: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 01:45:53,744: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 01:45:53,744: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 01:45:53,748: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:45:53,750: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:45:53,753: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:45:53,753: INFO: common: created directory at: artifacts]
[2024-09-10 01:45:53,754: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 01:45:53,872: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 01:45:53,873: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 01:45:53,876: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:45:53,877: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:45:53,882: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:45:53,883: INFO: common: created directory at: artifacts]
[2024-09-10 01:45:53,883: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 01:45:54,005: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:45:54,008: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:45:54,373: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:45:54,375: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:45:54,375: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:45:54,376: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:45:54,376: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:45:54,377: INFO: data_transformation: got preprocessor object  ==> Done]
[2024-09-10 01:45:54,501: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:45:54,505: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:45:54,867: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:45:54,868: INFO: data_transformation: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 01:45:54,871: INFO: data_transformation: define x,y for train and test subsets  ==> Done]
[2024-09-10 01:45:54,935: INFO: data_transformation: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 01:45:55,843: INFO: data_transformation: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 01:45:55,844: INFO: data_transformation: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 01:45:55,847: INFO: data_transformation: saving train_arr and test_arr  ==> Done]
[2024-09-10 01:45:55,847: INFO: data_transformation: Data Splitting is completed]
[2024-09-10 01:45:55,849: INFO: main: >>>>>> stage data transformation stage completed <<<<<<

x==========x]
[2024-09-10 01:45:55,850: INFO: main: >>>>>> stage model Training stage started <<<<<<]
[2024-09-10 01:45:55,855: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:45:55,856: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:45:55,860: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:45:55,861: INFO: common: created directory at: artifacts]
[2024-09-10 01:45:55,861: INFO: common: created directory at: artifacts/training]
[2024-09-10 01:46:00,698: INFO: main: >>>>>> stage model Training stage completed <<<<<<

x==========x]
[2024-09-10 01:46:00,699: INFO: main: >>>>>> stage model evaluation stage started <<<<<<]
[2024-09-10 01:46:00,703: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:46:00,704: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:46:00,709: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:46:00,710: INFO: common: created directory at: artifacts]
[2024-09-10 01:46:00,711: INFO: common: created directory at: artifacts/model_evaluation]
[2024-09-10 01:46:00,968: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-09-10 01:46:00,975: INFO: main: >>>>>> stage model evaluation stage completed <<<<<<

x==========x]
[2024-09-10 01:46:16,792: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-10 01:46:16,797: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:46:16,804: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:46:16,808: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:46:16,809: INFO: common: created directory at: artifacts]
[2024-09-10 01:46:16,810: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 01:46:16,810: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 01:46:16,810: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 01:46:16,811: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 01:46:16,815: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:46:16,816: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:46:16,820: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:46:16,821: INFO: common: created directory at: artifacts]
[2024-09-10 01:46:16,821: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 01:46:16,898: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 01:46:16,899: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 01:46:16,902: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:46:16,904: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:46:16,907: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:46:16,908: INFO: common: created directory at: artifacts]
[2024-09-10 01:46:16,909: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 01:46:17,027: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:46:17,030: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:46:17,245: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:46:17,247: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:46:17,247: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:46:17,247: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:46:17,248: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:46:17,249: INFO: data_transformation: got preprocessor object  ==> Done]
[2024-09-10 01:46:17,372: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:46:17,377: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:46:17,944: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:46:17,946: INFO: data_transformation: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 01:46:17,954: INFO: data_transformation: define x,y for train and test subsets  ==> Done]
[2024-09-10 01:46:18,084: INFO: data_transformation: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 01:46:20,209: INFO: data_transformation: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 01:46:20,211: INFO: data_transformation: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 01:46:20,215: INFO: data_transformation: saving train_arr and test_arr  ==> Done]
[2024-09-10 01:46:20,215: INFO: data_transformation: Data Splitting is completed]
[2024-09-10 01:46:20,220: INFO: main: >>>>>> stage data transformation stage completed <<<<<<

x==========x]
[2024-09-10 01:46:20,221: INFO: main: >>>>>> stage model Training stage started <<<<<<]
[2024-09-10 01:46:20,229: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:46:20,232: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:46:20,240: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:46:20,241: INFO: common: created directory at: artifacts]
[2024-09-10 01:46:20,242: INFO: common: created directory at: artifacts/training]
[2024-09-10 01:46:22,028: INFO: main: >>>>>> stage model Training stage completed <<<<<<

x==========x]
[2024-09-10 01:46:22,029: INFO: main: >>>>>> stage model evaluation stage started <<<<<<]
[2024-09-10 01:46:22,033: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:46:22,034: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:46:22,038: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:46:22,039: INFO: common: created directory at: artifacts]
[2024-09-10 01:46:22,039: INFO: common: created directory at: artifacts/model_evaluation]
[2024-09-10 01:46:22,177: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-09-10 01:46:22,181: INFO: main: >>>>>> stage model evaluation stage completed <<<<<<

x==========x]
[2024-09-10 01:51:45,350: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-10 01:51:45,355: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:51:45,363: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:51:45,368: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:51:45,369: INFO: common: created directory at: artifacts]
[2024-09-10 01:51:45,369: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 01:51:45,370: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 01:51:45,370: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 01:51:45,371: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 01:51:45,375: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:51:45,377: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:51:45,380: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:51:45,381: INFO: common: created directory at: artifacts]
[2024-09-10 01:51:45,382: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 01:51:45,461: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 01:51:45,462: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 01:51:45,465: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:51:45,467: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:51:45,470: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:51:45,471: INFO: common: created directory at: artifacts]
[2024-09-10 01:51:45,472: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 01:51:45,590: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:51:45,594: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:51:45,807: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:51:45,809: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:51:45,809: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:51:45,810: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:51:45,810: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:51:45,811: INFO: data_transformation: got preprocessor object  ==> Done]
[2024-09-10 01:51:45,930: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:51:45,933: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:51:46,144: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:51:46,145: INFO: data_transformation: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 01:51:46,149: INFO: data_transformation: define x,y for train and test subsets  ==> Done]
[2024-09-10 01:51:46,210: INFO: data_transformation: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 01:51:47,115: INFO: data_transformation: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 01:51:47,116: INFO: data_transformation: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 01:51:47,118: INFO: data_transformation: saving train_arr and test_arr  ==> Done]
[2024-09-10 01:51:47,118: INFO: data_transformation: Data Splitting is completed]
[2024-09-10 01:51:47,121: INFO: main: >>>>>> stage data transformation stage completed <<<<<<

x==========x]
[2024-09-10 01:51:47,122: INFO: main: >>>>>> stage model Training stage started <<<<<<]
[2024-09-10 01:51:47,125: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:51:47,127: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:51:47,131: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:51:47,132: INFO: common: created directory at: artifacts]
[2024-09-10 01:51:47,132: INFO: common: created directory at: artifacts/training]
[2024-09-10 01:51:48,526: INFO: main: >>>>>> stage model Training stage completed <<<<<<

x==========x]
[2024-09-10 01:51:48,527: INFO: main: >>>>>> stage model evaluation stage started <<<<<<]
[2024-09-10 01:51:48,534: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:51:48,537: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:51:48,545: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:51:48,547: INFO: common: created directory at: artifacts]
[2024-09-10 01:51:48,548: INFO: common: created directory at: artifacts/model_evaluation]
[2024-09-10 01:51:48,616: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-09-10 01:51:48,618: INFO: main: >>>>>> stage model evaluation stage completed <<<<<<

x==========x]
[2024-09-10 01:52:23,141: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-10 01:52:23,145: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:52:23,152: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:52:23,156: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:52:23,157: INFO: common: created directory at: artifacts]
[2024-09-10 01:52:23,157: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 01:52:23,158: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 01:52:23,158: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 01:52:23,159: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 01:52:23,162: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:52:23,164: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:52:23,168: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:52:23,169: INFO: common: created directory at: artifacts]
[2024-09-10 01:52:23,169: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 01:52:23,256: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 01:52:23,257: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 01:52:23,261: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:52:23,262: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:52:23,266: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:52:23,266: INFO: common: created directory at: artifacts]
[2024-09-10 01:52:23,267: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 01:52:23,389: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:52:23,393: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:52:23,609: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:52:23,610: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:52:23,611: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:52:23,611: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:52:23,612: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:52:23,612: INFO: data_transformation: got preprocessor object  ==> Done]
[2024-09-10 01:52:23,730: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:52:23,734: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:52:23,954: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:52:23,955: INFO: data_transformation: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 01:52:23,960: INFO: data_transformation: define x,y for train and test subsets  ==> Done]
[2024-09-10 01:52:24,039: INFO: data_transformation: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 01:52:24,951: INFO: data_transformation: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 01:52:24,952: INFO: data_transformation: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 01:52:24,954: INFO: data_transformation: saving train_arr and test_arr  ==> Done]
[2024-09-10 01:52:24,954: INFO: data_transformation: Data Splitting is completed]
[2024-09-10 01:52:24,956: INFO: main: >>>>>> stage data transformation stage completed <<<<<<

x==========x]
[2024-09-10 01:52:24,957: INFO: main: >>>>>> stage model Training stage started <<<<<<]
[2024-09-10 01:52:24,961: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:52:24,963: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:52:24,967: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:52:24,969: INFO: common: created directory at: artifacts]
[2024-09-10 01:52:24,970: INFO: common: created directory at: artifacts/training]
[2024-09-10 01:52:27,286: INFO: main: >>>>>> stage model Training stage completed <<<<<<

x==========x]
[2024-09-10 01:52:27,287: INFO: main: >>>>>> stage model evaluation stage started <<<<<<]
[2024-09-10 01:52:27,295: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:52:27,298: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:52:27,307: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:52:27,308: INFO: common: created directory at: artifacts]
[2024-09-10 01:52:27,309: INFO: common: created directory at: artifacts/model_evaluation]
[2024-09-10 01:52:27,375: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-09-10 01:52:27,376: INFO: main: >>>>>> stage model evaluation stage completed <<<<<<

x==========x]
[2024-09-10 01:52:40,877: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-10 01:52:40,881: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:52:40,889: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:52:40,893: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:52:40,894: INFO: common: created directory at: artifacts]
[2024-09-10 01:52:40,894: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 01:52:40,895: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 01:52:40,896: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 01:52:40,897: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 01:52:40,900: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:52:40,901: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:52:40,909: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:52:40,910: INFO: common: created directory at: artifacts]
[2024-09-10 01:52:40,911: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 01:52:40,991: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 01:52:40,992: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 01:52:40,995: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:52:40,996: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:52:41,000: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:52:41,001: INFO: common: created directory at: artifacts]
[2024-09-10 01:52:41,002: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 01:52:41,126: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:52:41,130: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:52:41,346: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:52:41,347: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:52:41,348: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:52:41,348: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:52:41,349: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:52:41,349: INFO: data_transformation: got preprocessor object  ==> Done]
[2024-09-10 01:52:41,466: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:52:41,470: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:52:41,681: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:52:41,683: INFO: data_transformation: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 01:52:41,686: INFO: data_transformation: define x,y for train and test subsets  ==> Done]
[2024-09-10 01:52:41,746: INFO: data_transformation: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 01:52:42,651: INFO: data_transformation: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 01:52:42,652: INFO: data_transformation: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 01:52:42,654: INFO: data_transformation: saving train_arr and test_arr  ==> Done]
[2024-09-10 01:52:42,654: INFO: data_transformation: Data Splitting is completed]
[2024-09-10 01:52:42,657: INFO: main: >>>>>> stage data transformation stage completed <<<<<<

x==========x]
[2024-09-10 01:52:42,657: INFO: main: >>>>>> stage model Training stage started <<<<<<]
[2024-09-10 01:52:42,661: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:52:42,663: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:52:42,666: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:52:42,667: INFO: common: created directory at: artifacts]
[2024-09-10 01:52:42,668: INFO: common: created directory at: artifacts/training]
[2024-09-10 01:52:45,538: INFO: main: >>>>>> stage model Training stage completed <<<<<<

x==========x]
[2024-09-10 01:52:45,539: INFO: main: >>>>>> stage model evaluation stage started <<<<<<]
[2024-09-10 01:52:45,546: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:52:45,549: INFO: common: yaml file: params.yaml loaded successfully]
